cdl_dataset/dataset/Write_an_email/g2.txt,Syntax Error,[],"Time consume: 52 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 87","Keystate: k1 - Requires: 2 steps
Action Completion Rate: 0.0",Scene_id: 1
cdl_dataset/dataset/Put_groceries_in_Fridge/g2.txt,"Wash the fish at first. Then put milk, turkey, eggs, fish and chicken on the table in dining room.","['walk_executor(washing_machine_2041)', 'open_executor(washing_machine_2041)', 'walk_executor(fridge
_140)', 'switchoff_executor(fridge_140)', 'open_executor(fridge_140)', 'wash_executor(food_fish_2054
)', 'grab_executor(food_chicken_2050)', 'walk_executor(table_123)', 'put_executor(food_chicken_2050,
 table_123)', 'walk_executor(food_egg_2053)', 'grab_executor(food_egg_2053)', 'walk_executor(table_1
23)', 'put_executor(food_egg_2053, table_123)', 'walk_executor(food_fish_2054)', 'grab_executor(food
_fish_2054)', 'walk_executor(table_123)', 'put_executor(food_fish_2054, table_123)', 'walk_executor(
food_turkey_2071)', 'grab_executor(food_turkey_2071)', 'walk_executor(table_123)', 'put_executor(foo
d_turkey_2071, table_123)', 'walk_executor(milk_2074)', 'grab_executor(milk_2074)', 'walk_executor(t
able_123)', 'put_executor(milk_2074, table_123)']","Time consume: 74 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 87","Keystate: k1 - Requires: 4 steps
Keystate: k2 - Requires: 0 steps
Action Completion Rate: 1.0",Scene_id: 2
cdl_dataset/dataset/Drink/g3.txt,Get a cup of water and add some sliced kiwi inside.,"['walk_executor(kitchen_counter_128)', 'walk_executor(cupboard_131)', 'open_executor(cupboard_131)',
 'walk_executor(wallshelf_190)', 'walk_executor(wallshelf_191)', 'walk_executor(kitchen_counter_129)
', 'walk_executor(sink_133)', 'walk_executor(cup_2006)', 'walk_executor(table_123)', 'walk_executor(
cup_2087)', 'grab_executor(cup_2087)', 'walk_executor(faucet_134)', 'switchoff_executor(faucet_134)'
, 'switchon_executor(faucet_134)', 'switchoff_executor(faucet_134)', 'switchon_executor(faucet_134)'
, 'switchoff_executor(faucet_134)', 'walk_executor(cup_2006)', 'grab_executor(cup_2006)', 'walk_exec
utor(faucet_134)', 'switchon_executor(faucet_134)', 'switchoff_executor(faucet_134)', 'walk_executor
(keyboard_2111)', 'put_executor(cup_2087, keyboard_2111)', 'walk_executor(faucet_134)', 'switchon_ex
ecutor(faucet_134)', 'switchoff_executor(faucet_134)', 'walk_executor(cup_2087)', 'grab_executor(cup
_2087)', 'walk_executor(keyboard_2111)', 'put_executor(cup_2087, keyboard_2111)', 'walk_executor(fau
cet_134)', 'switchon_executor(faucet_134)', 'switchoff_executor(faucet_134)', 'walk_executor(cup_208
7)', 'grab_executor(cup_2087)', 'walk_executor(faucet_134)', 'walk_executor(cutting_board_2080)', 'w
alk_executor(bowl_2095)', 'walk_executor(fridge_140)', 'walk_executor(floor_22)', 'put_executor(cup_
2087, floor_22)', 'switchoff_executor(fridge_140)', 'open_executor(fridge_140)', 'walk_executor(frid
ge_140)', 'switchoff_executor(fridge_140) (Failed)', 'grab_executor(food_kiwi_2060)', 'walk_executor
(cutting_board_2080)', 'put_executor(food_kiwi_2060, cutting_board_2080)', 'walk_executor(knifeblock
_52)', 'walk_executor(mousepad_381)', 'walk_executor(dishwasher_143)', 'open_executor(dishwasher_143
)', 'grab_executor(knife_2036)', 'walk_executor(food_kiwi_2060)', 'cut_executor(food_kiwi_2060)', 'w
alk_executor(keyboard_2111)', 'put_executor(cup_2006, keyboard_2111)', 'walk_executor(food_kiwi_2060
)', 'grab_executor(food_kiwi_2060)', 'walk_executor(cup_2087)', 'putin_executor(food_kiwi_2060, cup_
2087)']","Time consume: 297 seconds
Exp_helper query times: 2
Guidance query times: 0
library scale: 88",1,Scene_id: 2
cdl_dataset/dataset/Wash_clothes/g4.txt,"First, hand wash the underwear with soap, then put it in the washing machine, add some detergent for
 a thorough clean.","['walk_executor(washing_machine_2041)', 'open_executor(washing_machine_2041)', 'walk_executor(bathro
om_counter_306)', 'walk_executor(sink_133)', 'walk_executor(sink_307)', 'walk_executor(door_38)', 'w
alk_executor(bathroom_cabinet_305)', 'open_executor(bathroom_cabinet_305)', 'walk_executor(home_offi
ce_161)', 'walk_executor(clothes_underwear_2022)', 'grab_executor(clothes_underwear_2022)', 'walk_ex
ecutor(sink_133)', 'putin_executor(clothes_underwear_2022, sink_133)', 'walk_executor(kitchen_counte
r_128)', 'walk_executor(bed_264)', 'walk_executor(cupboard_131)', 'open_executor(cupboard_131)', 'wa
lk_executor(kitchen_counter_129)', 'walk_executor(wallshelf_190)', 'walk_executor(filing_cabinet_378
)', 'grab_executor(soap_2037)', 'walk_executor(sink_133)', 'putin_executor(soap_2037, sink_133)', 'w
alk_executor(clothes_underwear_2022)', 'wash_executor(clothes_underwear_2022)', 'grab_executor(cloth
es_underwear_2022)', 'walk_executor(washing_machine_2041)', 'putin_executor(clothes_underwear_2022, 
washing_machine_2041)', 'walk_executor(detergent_2108)', 'grab_executor(detergent_2108)', 'walk_exec
utor(washing_machine_2041)', 'putin_executor(detergent_2108, washing_machine_2041)']","Time consume: 87 seconds
Exp_helper query times: 2
Guidance query times: 0
library scale: 88","Keystate: k1 - Requires: 5 steps
Keystate: k2 - Requires: 3 steps
Action Completion Rate: 1.0",Scene_id: 2
cdl_dataset/dataset/Listen_to_music/g2.txt,Turn on the dvd player with remote control.,"['walk_executor(tvstand_273)', 'walk_executor(dvd_player_2130)', 'plugin_executor(dvd_player_2130)',
 'switchon_executor(dvd_player_2130)', 'walk_executor(remote_control_2124)', 'walk_executor(dvd_play
er_2130)', 'switchoff_executor(dvd_player_2130)', 'open_executor(dvd_player_2130)', 'close_executor(
dvd_player_2130)', 'switchon_executor(dvd_player_2130)', 'switchoff_executor(dvd_player_2130)', 'ope
n_executor(dvd_player_2130)', 'close_executor(dvd_player_2130)', 'switchon_executor(dvd_player_2130)
', 'walk_executor(remote_control_2124)']","Time consume: 114 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 88","Keystate: k1 - Requires: 1 steps
Action Completion Rate: 0.0",Scene_id: 1
cdl_dataset/dataset/Turn_on_light/g1.txt,Turn on the lights in the bathroom.,"['walk_executor(light_64)', 'switchon_executor(light_64)']","Time consume: 11 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 89",1,Scene_id: 0
cdl_dataset/dataset/Prepare_a_reading_space/g4.txt,"Find the book and put it on the coffe table in home office. Then prepare a cup of hot milk, put it o
n the table.","['walk_executor(bookshelf_372)', 'open_executor(bookshelf_372)', 'walk_executor(bookshelf_188)', 'op
en_executor(bookshelf_188)', 'walk_executor(bookshelf_137)', 'open_executor(bookshelf_137)', 'walk_e
xecutor(bookshelf_260)', 'open_executor(bookshelf_260)', 'walk_executor(book_2092)', 'open_executor(
book_2092)', 'walk_executor(computer_379)', 'walk_executor(bookshelf_136)', 'walk_executor(book_2091
)', 'grab_executor(book_2091)', 'walk_executor(table_193)', 'put_executor(book_2091, table_193)', 'w
alk_executor(table_123)', 'walk_executor(fridge_140)', 'switchoff_executor(fridge_140)', 'open_execu
tor(fridge_140)', 'grab_executor(milk_2074)', 'walk_executor(cup_2087)', 'putin_executor(milk_2074, 
cup_2087)', 'walk_executor(microwave_149)', 'open_executor(microwave_149)', 'walk_executor(cup_2087)
', 'grab_executor(cup_2087)', 'walk_executor(microwave_149)', 'putin_executor(cup_2087, microwave_14
9)', 'close_executor(microwave_149)', 'switchon_executor(microwave_149)', 'switchoff_executor(microw
ave_149)', 'open_executor(microwave_149)', 'walk_executor(cup_2087)', 'grab_executor(cup_2087)', 'wa
lk_executor(table_193)', 'put_executor(cup_2087, table_193)']","Time consume: 106 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 91",1,Scene_id: 2
cdl_dataset/dataset/Prepare_dinner/g4.txt,Fried rice with egg.,"['walk_executor(kitchen_counter_230)', 'walk_executor(fridge_289)', 'switchoff_executor(fridge_289)'
, 'open_executor(fridge_289)', 'walk_executor(dishwasher_1001)', 'open_executor(dishwasher_1001)', '
walk_executor(food_rice_2036)', 'grab_executor(food_rice_2036)', 'walk_executor(dishwasher_1001)', '
putin_executor(food_rice_2036, dishwasher_1001)', 'walk_executor(food_egg_2020)', 'grab_executor(foo
d_egg_2020)', 'walk_executor(dishwasher_1001)', 'putin_executor(food_egg_2020, dishwasher_1001)', 'w
alk_executor(pot_2069)', 'open_executor(pot_2069)', 'walk_executor(food_rice_2036)', 'grab_executor(
food_rice_2036)', 'walk_executor(pot_2069)', 'putin_executor(food_rice_2036, pot_2069)', 'grab_execu
tor(pot_2069)', 'walk_executor(stove_2065)', 'put_executor(pot_2069, stove_2065)', 'switchon_executo
r(stove_2065)', 'walk_executor(food_egg_2020)', 'grab_executor(food_egg_2020)', 'walk_executor(fryin
gpan_2083)', 'putin_executor(food_egg_2020, fryingpan_2083)', 'grab_executor(fryingpan_2083)', 'walk
_executor(stove_2065)', 'put_executor(fryingpan_2083, stove_2065)', 'walk_executor(food_rice_2036)',
 'grab_executor(food_rice_2036)', 'walk_executor(fryingpan_2083)', 'putin_executor(food_rice_2036, f
ryingpan_2083)']","Time consume: 103 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 91","Keystate: k1 - Requires: 11 steps
Keystate: k2 - Requires: 4 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Wash_dishes_with_dishwasher/g1.txt,wash the bowls and the plates with dishwasher,"['walk_executor(cupboard_131)', 'open_executor(cupboard_131)', 'walk_executor(cupboard_130)', 'walk_
executor(dishwasher_143)', 'open_executor(dishwasher_143)', 'walk_executor(sink_133)', 'walk_executo
r(kitchen_counter_128)', 'walk_executor(kitchen_counter_129)', 'walk_executor(table_123)', 'walk_exe
cutor(bowl_2095)', 'grab_executor(bowl_2095)', 'walk_executor(dishwasher_143)', 'putin_executor(bowl
_2095, dishwasher_143)', 'walk_executor(table_123)', 'walk_executor(table_193)', 'walk_executor(cutt
ing_board_2080)', 'walk_executor(desk_375)', 'walk_executor(table_127)', 'walk_executor(bowl_2096)',
 'grab_executor(bowl_2096)', 'walk_executor(dishwasher_143)', 'putin_executor(bowl_2096, dishwasher_
143)', 'walk_executor(bowl_2097)', 'grab_executor(bowl_2097)', 'walk_executor(dishwasher_143)', 'put
in_executor(bowl_2097, dishwasher_143)', 'walk_executor(plate_2105)', 'grab_executor(plate_2105)', '
walk_executor(dishwasher_143)', 'putin_executor(plate_2105, dishwasher_143)', 'close_executor(dishwa
sher_143)', 'switchon_executor(dishwasher_143)']","Time consume: 103 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 92",1,Scene_id: 2
cdl_dataset/dataset/Turn_on_light/g1.txt,Turn on the lights in the bathroom.,"['walk_executor(light_325)', 'switchon_executor(light_325)']","Time consume: 12 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 93",1,Scene_id: 2
cdl_dataset/dataset/Prepare_dinner/g2.txt,Syntax Error,"['walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'walk_e
xecutor(kitchen_counter_230)', 'walk_executor(fridge_289)', 'walk_executor(kitchen_counter_230)', 'w
alk_executor(stove_2065)', 'open_executor(stove_2065)', 'walk_executor(food_chicken_2017)', 'grab_ex
ecutor(food_chicken_2017)', 'walk_executor(stove_2065)', 'putin_executor(food_chicken_2017, stove_20
65)', 'walk_executor(food_onion_2032)', 'grab_executor(food_onion_2032)', 'walk_executor(stove_2065)
', 'putin_executor(food_onion_2032, stove_2065)', 'close_executor(stove_2065)']","Time consume: 678 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 93","Keystate: k1 - Requires: 1 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Write_an_email/g1.txt,Turn on the computer in home office.,"['walk_executor(computer_417)', 'switchon_executor(computer_417)']","Time consume: 14 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 93","Keystate: k1 - Requires: 0 steps
Action Completion Rate: 0.0",Scene_id: 0
cdl_dataset/dataset/Prepare_a_reading_space/g4.txt,"Find the book and put it on the coffe table in home office. Then prepare a cup of hot milk, put it o
n the table.","['walk_executor(bookshelf_275)', 'walk_executor(bookshelf_124)', 'open_executor(bookshelf_124)', 'wa
lk_executor(book_2136)', 'grab_executor(book_2136)', 'walk_executor(table_270)', 'put_executor(book_
2136, table_270)', 'walk_executor(cupboard_118)', 'open_executor(cupboard_118)', 'walk_executor(cupb
oard_117)', 'walk_executor(sink_120)', 'walk_executor(kitchen_counter_122)', 'walk_executor(kitchen_
counter_123)', 'walk_executor(table_114)', 'walk_executor(milk_2115)', 'grab_executor(milk_2115)', '
walk_executor(cup_2132)', 'putin_executor(milk_2115, cup_2132)', 'walk_executor(microwave_135)', 'op
en_executor(microwave_135)', 'walk_executor(cup_2132)', 'grab_executor(cup_2132)', 'walk_executor(mi
crowave_135)', 'putin_executor(cup_2132, microwave_135)', 'close_executor(microwave_135)', 'switchon
_executor(microwave_135)', 'switchoff_executor(microwave_135)', 'open_executor(microwave_135)', 'wal
k_executor(cup_2132)', 'grab_executor(cup_2132)', 'walk_executor(table_270)', 'put_executor(cup_2132
, table_270)']","Time consume: 106 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 95",1,Scene_id: 1
cdl_dataset/dataset/Prepare_dinner/g1.txt,Boil some rice by pot.,"['walk_executor(cupboard_118)', 'open_executor(cupboard_118)', 'walk_executor(cupboard_117)', 'walk_
executor(stove_2135)', 'open_executor(stove_2135)', 'walk_executor(fridge_126)', 'switchoff_executor
(fridge_126)', 'open_executor(fridge_126)', 'walk_executor(pot_2138)', 'open_executor(pot_2138)', 'w
alk_executor(food_rice_2108)', 'grab_executor(food_rice_2108)', 'walk_executor(pot_2138)', 'putin_ex
ecutor(food_rice_2108, pot_2138)', 'grab_executor(pot_2138)', 'walk_executor(faucet_20)', 'switchon_
executor(faucet_20)', 'switchoff_executor(faucet_20)', 'walk_executor(stove_2135)', 'put_executor(po
t_2138, stove_2135)', 'close_executor(stove_2135)', 'switchon_executor(stove_2135)']","Time consume: 32 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 96",1,Scene_id: 1
cdl_dataset/dataset/Prepare_dinner/g2.txt,Syntax Error,"['walk_executor(fridge_126)', 'switchoff_executor(fridge_126)', 'open_executor(fridge_126)']","Time consume: 78 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 96","Keystate: k1 - Requires: 12 steps
Action Completion Rate: No actions required",Scene_id: 1
cdl_dataset/dataset/Pet_cat/g4.txt,Wash my cat in a sink,"['walk_executor(sink_42)', 'walk_executor(sink_231)', 'walk_executor(sink_42)', 'walk_executor(batht
ub_30)', 'walk_executor(bed_105)']","Time consume: 61 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 96","Keystate: k1 - Requires: 4 steps
Action Completion Rate: 0.0",Scene_id: 0
cdl_dataset/dataset/Change_TV_channel/g2.txt,Turn on the TV with the remote control.,"['walk_executor(television_248)', 'switchon_executor(television_248)']","Time consume: 28 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 96",Action Completion Rate: 0.0,Scene_id: 0
cdl_dataset/dataset/Cook_some_food/g1.txt,Boil vegetables with a pot on the stove.,"['walk_executor(cupboard_131)', 'open_executor(cupboard_131)', 'walk_executor(pot_54)', 'open_execut
or(pot_54)', 'walk_executor(kitchen_counter_128)', 'walk_executor(stove_2090)', 'open_executor(stove
_2090)', 'walk_executor(pot_2093)', 'grab_executor(pot_2093)', 'walk_executor(faucet_134)', 'switcho
ff_executor(faucet_134)', 'walk_executor(fridge_140)', 'switchoff_executor(fridge_140)', 'open_execu
tor(fridge_140)', 'walk_executor(faucet_134)', 'switchon_executor(faucet_134)', 'switchoff_executor(
faucet_134)', 'walk_executor(pot_2093)', 'open_executor(pot_2093)', 'walk_executor(food_vegetable_20
72)', 'grab_executor(food_vegetable_2072)', 'walk_executor(pot_2093)', 'putin_executor(food_vegetabl
e_2072, pot_2093)', 'walk_executor(stove_2090)', 'put_executor(pot_2093, stove_2090)', 'close_execut
or(stove_2090)', 'switchon_executor(stove_2090)']","Time consume: 54 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 97",1,Scene_id: 2
cdl_dataset/dataset/Cook_some_food/g1.txt,Boil vegetables with a pot on the stove.,"['walk_executor(kitchen_counter_230)', 'walk_executor(fridge_289)', 'switchoff_executor(fridge_289)'
, 'open_executor(fridge_289)', 'walk_executor(pot_2069)', 'open_executor(pot_2069)', 'walk_executor(
food_vegetable_2041)', 'grab_executor(food_vegetable_2041)', 'walk_executor(pot_2069)', 'putin_execu
tor(food_vegetable_2041, pot_2069)', 'grab_executor(pot_2069)', 'walk_executor(stove_2065)', 'put_ex
ecutor(pot_2069, stove_2065)', 'switchon_executor(stove_2065)']","Time consume: 44 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 97","Keystate: k1 - Requires: 0 steps
Keystate: k2 - Requires: 6 steps
Action Completion Rate: 0.0",Scene_id: 0
cdl_dataset/dataset/Prepare_a_reading_space/g1.txt,Find the book and put it on the coffee table in home office.,"['walk_executor(bookshelf_372)', 'open_executor(bookshelf_372)', 'walk_executor(bookshelf_188)', 'op
en_executor(bookshelf_188)', 'walk_executor(bookshelf_260)', 'open_executor(bookshelf_260)', 'walk_e
xecutor(wallshelf_187)', 'walk_executor(bookshelf_137)', 'open_executor(bookshelf_137)', 'walk_execu
tor(bookshelf_136)', 'walk_executor(book_2091)', 'open_executor(book_2091)', 'grab_executor(book_209
1)', 'walk_executor(table_193)', 'put_executor(book_2091, table_193)']","Time consume: 37 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 99",1,Scene_id: 2
cdl_dataset/dataset/Make_coffee/g2.txt,"make a cup of coffee using the coffee maker, then add milk and sugar.","['walk_executor(cupboard_131)', 'open_executor(cupboard_131)', 'walk_executor(cupboard_130)', 'walk_
executor(wallshelf_301)', 'walk_executor(wallshelf_190)', 'walk_executor(kitchen_counter_128)', 'wal
k_executor(kitchen_counter_132)', 'walk_executor(table_123)', 'walk_executor(cup_2087)', 'grab_execu
tor(cup_2087)', 'walk_executor(faucet_134)', 'switchoff_executor(faucet_134)', 'switchon_executor(fa
ucet_134)', 'switchoff_executor(faucet_134)', 'walk_executor(coffe_maker_147)', 'open_executor(coffe
_maker_147)', 'putin_executor(cup_2087, coffe_maker_147)', 'close_executor(coffe_maker_147)', 'switc
hon_executor(coffe_maker_147)', 'switchoff_executor(coffe_maker_147)', 'open_executor(coffe_maker_14
7)', 'close_executor(coffe_maker_147)', 'switchon_executor(coffe_maker_147)', 'walk_executor(fridge_
140)', 'switchoff_executor(fridge_140)', 'open_executor(fridge_140)', 'grab_executor(milk_2074)', 'w
alk_executor(cup_2087)', 'putin_executor(milk_2074, cup_2087)', 'walk_executor(food_sugar_2070)', 'g
rab_executor(food_sugar_2070)', 'walk_executor(cup_2087)', 'putin_executor(food_sugar_2070, cup_2087
)']","Time consume: 211 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 100",1,Scene_id: 2
cdl_dataset/dataset/Prepare_dinner/g3.txt,Cook bacon.,"['walk_executor(kitchen_counter_230)', 'walk_executor(fridge_289)', 'switchoff_executor(fridge_289)'
, 'open_executor(fridge_289)', 'grab_executor(food_bacon_2010)', 'walk_executor(fryingpan_2083)', 'p
utin_executor(food_bacon_2010, fryingpan_2083)', 'grab_executor(fryingpan_2083)', 'walk_executor(sto
ve_2065)', 'put_executor(fryingpan_2083, stove_2065)', 'switchon_executor(stove_2065)']","Time consume: 27 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 100","Keystate: k1 - Requires: 4 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Prepare_dinner/g4.txt,Fried rice with egg.,"['walk_executor(kitchen_counter_119)', 'walk_executor(kitchen_counter_122)', 'walk_executor(kitchen_
counter_123)', 'walk_executor(kitchen_counter_119)', 'walk_executor(kitchen_counter_122)', 'walk_exe
cutor(kitchen_counter_123)', 'walk_executor(cupboard_118)', 'open_executor(cupboard_118)', 'walk_exe
cutor(cupboard_117)', 'walk_executor(fridge_126)', 'switchoff_executor(fridge_126)', 'open_executor(
fridge_126)', 'walk_executor(pot_2138)', 'open_executor(pot_2138)', 'walk_executor(food_rice_2108)',
 'grab_executor(food_rice_2108)', 'walk_executor(pot_2138)', 'putin_executor(food_rice_2108, pot_213
8)', 'grab_executor(pot_2138)', 'walk_executor(stove_2135)', 'put_executor(pot_2138, stove_2135)', '
switchon_executor(stove_2135)', 'walk_executor(food_egg_2092)', 'grab_executor(food_egg_2092)', 'wal
k_executor(fryingpan_2154)', 'putin_executor(food_egg_2092, fryingpan_2154)', 'grab_executor(fryingp
an_2154)', 'walk_executor(stove_2135)', 'put_executor(fryingpan_2154, stove_2135)', 'walk_executor(f
ood_egg_2092)', 'grab_executor(food_egg_2092)', 'walk_executor(cutting_board_2123)', 'put_executor(f
ood_egg_2092, cutting_board_2123)', 'walk_executor(knife_2035)', 'grab_executor(knife_2035)', 'walk_
executor(food_egg_2092)', 'cut_executor(food_egg_2092)', 'walk_executor(food_rice_2108)', 'grab_exec
utor(food_rice_2108)', 'walk_executor(sink_19)', 'putin_executor(food_rice_2108, sink_19)', 'walk_ex
ecutor(faucet_20)', 'switchon_executor(faucet_20)', 'walk_executor(food_rice_2108)', 'wash_executor(
food_rice_2108)', 'walk_executor(food_egg_2092)', 'grab_executor(food_egg_2092)', 'walk_executor(sin
k_19)', 'putin_executor(food_egg_2092, sink_19)', 'walk_executor(food_egg_2092)', 'wash_executor(foo
d_egg_2092)', 'grab_executor(food_egg_2092)', 'walk_executor(cutting_board_2123)', 'put_executor(foo
d_egg_2092, cutting_board_2123)', 'walk_executor(food_egg_2092)', 'cut_executor(food_egg_2092)', 'wa
lk_executor(food_rice_2108)', 'grab_executor(food_rice_2108)', 'walk_executor(pot_2138)', 'putin_exe
cutor(food_rice_2108, pot_2138)', 'walk_executor(food_egg_2092)', 'grab_executor(food_egg_2092)', 'w
alk_executor(fryingpan_2154)', 'putin_executor(food_egg_2092, fryingpan_2154)', 'grab_executor(food_
egg_2092)', 'walk_executor(cutting_board_2123)', 'put_executor(food_egg_2092, cutting_board_2123)', 
'walk_executor(food_egg_2092)', 'cut_executor(food_egg_2092)', 'cut_executor(food_egg_2092)', 'walk_
executor(food_rice_2108)', 'grab_executor(food_rice_2108)', 'walk_executor(fryingpan_2154)', 'putin_
executor(food_rice_2108, fryingpan_2154)']","Time consume: 582 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 100","Keystate: k1 - Requires: 10 steps
Keystate: k2 - Requires: 8 steps
Action Completion Rate: No actions required",Scene_id: 1
cdl_dataset/dataset/Prepare_breakfast/g1.txt,Slice and toast bread.,"['walk_executor(kitchen_counter_128)', 'walk_executor(kitchen_counter_132)', 'walk_executor(cupboard
_131)', 'open_executor(cupboard_131)', 'walk_executor(cupboard_130)', 'walk_executor(fridge_140)', '
switchoff_executor(fridge_140)', 'open_executor(fridge_140)', 'walk_executor(cpuscreen_383)', 'walk_
executor(filing_cabinet_378)', 'grab_executor(food_bread_2016)', 'walk_executor(cutting_board_2080)'
, 'put_executor(food_bread_2016, cutting_board_2080)', 'walk_executor(knifeblock_52)', 'walk_executo
r(light_325)', 'walk_executor(kitchen_counter_129)', 'walk_executor(toaster_144)', 'walk_executor(ce
ilinglamp_41)', 'walk_executor(dishwasher_143)', 'open_executor(dishwasher_143)', 'grab_executor(kni
fe_2036)', 'walk_executor(food_bread_2016)', 'cut_executor(food_bread_2016)', 'grab_executor(food_br
ead_2016)', 'walk_executor(toaster_144)', 'putin_executor(food_bread_2016, toaster_144)', 'switchon_
executor(toaster_144)']","Time consume: 71 seconds
Exp_helper query times: 2
Guidance query times: 0
library scale: 102",1,Scene_id: 2
cdl_dataset/dataset/Wash_windows/g1.txt,Open the windows in the bathroom.,"['walk_executor(window_63)', 'open_executor(window_63)']","Time consume: 9 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 103",1,Scene_id: 0
cdl_dataset/dataset/Prepare_a_reading_space/g1.txt,Find the book and put it on the coffee table in home office.,"['walk_executor(bookshelf_275)', 'walk_executor(bookshelf_124)', 'open_executor(bookshelf_124)', 'wa
lk_executor(book_2136)', 'grab_executor(book_2136)', 'walk_executor(table_270)', 'put_executor(book_
2136, table_270)']","Time consume: 15 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 104",1,Scene_id: 1
cdl_dataset/dataset/Pet_cat/g4.txt,Wash my cat in a sink,"['walk_executor(sink_133)', 'walk_executor(shower_303)', 'walk_executor(bathtub_297)', 'walk_executo
r(sink_307)', 'walk_executor(bathroom_cabinet_305)', 'open_executor(bathroom_cabinet_305)', 'walk_ex
ecutor(toilet_302)', 'open_executor(toilet_302)', 'walk_executor(basket_for_clothes_2040)', 'walk_ex
ecutor(couch_192)', 'walk_executor(cat_2082)', 'grab_executor(cat_2082)', 'walk_executor(sink_133)',
 'putin_executor(cat_2082, sink_133)']","Time consume: 62 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 104","Keystate: k1 - Requires: 0 steps
Action Completion Rate: 0.0",Scene_id: 2
cdl_dataset/dataset/Put_groceries_in_Fridge/g1.txt,"Put milk, turkey, egg, fish and chicken on the table in dining room.","['walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'walk_e
xecutor(kitchen_counter_230)', 'walk_executor(fridge_289)', 'walk_executor(kitchen_counter_230)', 'w
alk_executor(fridge_289)', 'walk_executor(kitchen_counter_230)', 'walk_executor(fridge_289)', 'walk_
executor(kitchen_counter_230)', 'walk_executor(fridge_289)', 'walk_executor(kitchen_counter_230)', '
walk_executor(food_chicken_2017)', 'grab_executor(food_chicken_2017)', 'walk_executor(table_226)', '
put_executor(food_chicken_2017, table_226)', 'walk_executor(food_egg_2020)', 'grab_executor(food_egg
_2020)', 'walk_executor(table_226)', 'put_executor(food_egg_2020, table_226)', 'walk_executor(food_f
ish_2021)', 'grab_executor(food_fish_2021)', 'walk_executor(table_226)', 'put_executor(food_fish_202
1, table_226)', 'walk_executor(food_turkey_2040)', 'grab_executor(food_turkey_2040)', 'walk_executor
(table_226)', 'put_executor(food_turkey_2040, table_226)', 'walk_executor(milk_2043)', 'grab_executo
r(milk_2043)', 'walk_executor(table_226)', 'put_executor(milk_2043, table_226)']","Time consume: 53 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 106",1,Scene_id: 0
